6/2/2024,10:49:53,N,23,mg/kg,P,32,mg/kg,K,65,mg/kg,pH,7,pH,TEM,32.1,¡æ,HUM,12.7,£¥,EC,329,us/cm, , 
6/2/2024,10:50:03,N,23,mg/kg,P,33,mg/kg,K,66,mg/kg,pH,7,pH,TEM,32.1,¡æ,HUM,12.6,£¥,EC,331,us/cm, , 
6/2/2024,10:50:13,N,12,mg/kg,P,5,mg/kg,K,8,mg/kg,pH,7,pH,TEM,32.1,¡æ,HUM,12.5,£¥,EC,333,us/cm, , 
6/2/2024,10:50:23,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,32.1,¡æ,HUM,6.1,£¥,EC,0,us/cm, , 
6/2/2024,10:50:33,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,31.7,¡æ,HUM,6.1,£¥,EC,0,us/cm, , 
6/2/2024,10:50:43,N,3,mg/kg,P,4,mg/kg,K,9,mg/kg,pH,6.46,pH,TEM,31.7,¡æ,HUM,11.4,£¥,EC,47,us/cm, , 
6/2/2024,10:50:53,N,3,mg/kg,P,4,mg/kg,K,9,mg/kg,pH,6.39,pH,TEM,32,¡æ,HUM,12.4,£¥,EC,48,us/cm, , 
6/2/2024,10:51:03,N,3,mg/kg,P,4,mg/kg,K,9,mg/kg,pH,6.39,pH,TEM,32.5,¡æ,HUM,12.6,£¥,EC,50,us/cm, , 
6/2/2024,10:51:13,N,3,mg/kg,P,5,mg/kg,K,10,mg/kg,pH,6.39,pH,TEM,32.9,¡æ,HUM,12.4,£¥,EC,50,us/cm, , 
6/2/2024,10:51:23,N,3,mg/kg,P,5,mg/kg,K,10,mg/kg,pH,6.39,pH,TEM,33.1,¡æ,HUM,12.4,£¥,EC,51,us/cm, , 
6/2/2024,10:51:33,N,3,mg/kg,P,5,mg/kg,K,10,mg/kg,pH,6.39,pH,TEM,33.3,¡æ,HUM,12.5,£¥,EC,51,us/cm, , 
6/2/2024,10:51:43,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,33.3,¡æ,HUM,5.3,£¥,EC,0,us/cm, , 
6/2/2024,10:51:53,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,33.3,¡æ,HUM,4.4,£¥,EC,0,us/cm, , 
6/2/2024,10:52:03,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,33.3,¡æ,HUM,4.4,£¥,EC,0,us/cm, , 
6/2/2024,10:52:13,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,33.3,¡æ,HUM,9.1,£¥,EC,8,us/cm, , 
6/2/2024,10:52:23,N,0,mg/kg,P,0,mg/kg,K,1,mg/kg,pH,6.42,pH,TEM,33.3,¡æ,HUM,10.8,£¥,EC,8,us/cm, , 
6/2/2024,10:52:33,N,0,mg/kg,P,0,mg/kg,K,1,mg/kg,pH,6.42,pH,TEM,33.7,¡æ,HUM,10.8,£¥,EC,9,us/cm, , 
6/2/2024,10:52:43,N,0,mg/kg,P,0,mg/kg,K,1,mg/kg,pH,6.42,pH,TEM,34,¡æ,HUM,10.8,£¥,EC,9,us/cm, , 
6/2/2024,10:52:53,N,0,mg/kg,P,0,mg/kg,K,1,mg/kg,pH,6.42,pH,TEM,34.2,¡æ,HUM,10.6,£¥,EC,9,us/cm, , 
6/2/2024,10:53:03,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,34.5,¡æ,HUM,5.7,£¥,EC,0,us/cm, , 
6/2/2024,10:53:13,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,34.5,¡æ,HUM,5.9,£¥,EC,0,us/cm, , 
6/2/2024,10:53:23,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,34.5,¡æ,HUM,6,£¥,EC,0,us/cm, , 
6/2/2024,10:53:34,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,34.5,¡æ,HUM,5.8,£¥,EC,0,us/cm, , 
6/2/2024,10:53:43,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,34.5,¡æ,HUM,5.9,£¥,EC,0,us/cm, , 
6/2/2024,10:53:53,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,34.5,¡æ,HUM,5.9,£¥,EC,0,us/cm, , 
6/2/2024,10:54:03,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,34.5,¡æ,HUM,6,£¥,EC,0,us/cm, , 
6/2/2024,10:54:13,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,34.5,¡æ,HUM,6,£¥,EC,0,us/cm, , 
6/2/2024,10:54:23,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,34.5,¡æ,HUM,5.9,£¥,EC,0,us/cm, , 
6/2/2024,10:54:33,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,34.5,¡æ,HUM,5.7,£¥,EC,0,us/cm, , 
6/2/2024,10:54:43,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,34.5,¡æ,HUM,6,£¥,EC,0,us/cm, , 
6/2/2024,10:54:53,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,34.5,¡æ,HUM,5.9,£¥,EC,0,us/cm, , 
6/2/2024,10:55:03,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,34.5,¡æ,HUM,5.7,£¥,EC,0,us/cm, , 
6/2/2024,10:55:13,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,34.5,¡æ,HUM,5.7,£¥,EC,0,us/cm, , 
6/2/2024,10:55:23,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,8.08,pH,TEM,34.9,¡æ,HUM,5.7,£¥,EC,0,us/cm, , 
6/2/2024,10:55:33,N,2,mg/kg,P,5,mg/kg,K,13,mg/kg,pH,6.74,pH,TEM,34.9,¡æ,HUM,11.8,£¥,EC,72,us/cm, , 
6/2/2024,10:55:43,N,5,mg/kg,P,7,mg/kg,K,14,mg/kg,pH,7,pH,TEM,35.3,¡æ,HUM,11.9,£¥,EC,73,us/cm, , 
6/2/2024,10:55:53,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,35.6,¡æ,HUM,4.1,£¥,EC,0,us/cm, , 
6/2/2024,10:56:03,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,35.7,¡æ,HUM,3.9,£¥,EC,0,us/cm, , 
6/2/2024,10:56:13,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,35.7,¡æ,HUM,4.2,£¥,EC,0,us/cm, , 
6/2/2024,10:56:23,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,35.7,¡æ,HUM,4.1,£¥,EC,0,us/cm, , 
6/2/2024,10:56:33,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,35.7,¡æ,HUM,4,£¥,EC,0,us/cm, , 
6/2/2024,10:56:43,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,35.7,¡æ,HUM,4.1,£¥,EC,0,us/cm, , 
6/2/2024,10:56:53,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,35.7,¡æ,HUM,3.8,£¥,EC,0,us/cm, , 
6/2/2024,10:57:03,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,35.6,¡æ,HUM,4.1,£¥,EC,0,us/cm, , 
6/2/2024,10:57:13,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,35.3,¡æ,HUM,4.1,£¥,EC,0,us/cm, , 
6/2/2024,10:57:23,N,0,mg/kg,P,1,mg/kg,K,2,mg/kg,pH,6.3,pH,TEM,35.3,¡æ,HUM,11.8,£¥,EC,11,us/cm, , 
6/2/2024,10:57:33,N,0,mg/kg,P,1,mg/kg,K,2,mg/kg,pH,6.25,pH,TEM,35.6,¡æ,HUM,11.7,£¥,EC,11,us/cm, , 
6/2/2024,10:57:43,N,0,mg/kg,P,1,mg/kg,K,2,mg/kg,pH,6.23,pH,TEM,35.9,¡æ,HUM,11.6,£¥,EC,11,us/cm, , 
6/2/2024,10:57:53,N,0,mg/kg,P,1,mg/kg,K,2,mg/kg,pH,6.23,pH,TEM,36.1,¡æ,HUM,11.5,£¥,EC,11,us/cm, , 
6/2/2024,10:58:03,N,0,mg/kg,P,1,mg/kg,K,2,mg/kg,pH,6.23,pH,TEM,36.2,¡æ,HUM,11.5,£¥,EC,11,us/cm, , 
6/2/2024,10:58:13,N,0,mg/kg,P,1,mg/kg,K,2,mg/kg,pH,6.23,pH,TEM,36.5,¡æ,HUM,11.7,£¥,EC,11,us/cm, , 
6/2/2024,10:58:23,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,36.5,¡æ,HUM,4.2,£¥,EC,0,us/cm, , 
6/2/2024,10:58:33,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,36.4,¡æ,HUM,4.3,£¥,EC,0,us/cm, , 
6/2/2024,10:58:43,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,36.1,¡æ,HUM,4.2,£¥,EC,0,us/cm, , 
6/2/2024,10:58:53,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,36.1,¡æ,HUM,4.2,£¥,EC,0,us/cm, , 
6/2/2024,10:59:03,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,36.1,¡æ,HUM,8.1,£¥,EC,0,us/cm, , 
6/2/2024,10:59:13,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,6.41,pH,TEM,36.1,¡æ,HUM,12,£¥,EC,6,us/cm, , 
6/2/2024,10:59:23,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,36.7,¡æ,HUM,6.4,£¥,EC,0,us/cm, , 
6/2/2024,10:59:33,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,37.2,¡æ,HUM,4.3,£¥,EC,0,us/cm, , 
6/2/2024,10:59:43,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,6.39,pH,TEM,37.3,¡æ,HUM,12.2,£¥,EC,0,us/cm, , 
6/2/2024,10:59:53,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,6.33,pH,TEM,37.3,¡æ,HUM,6.9,£¥,EC,0,us/cm, , 
6/2/2024,11:00:03,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,6.44,pH,TEM,36.9,¡æ,HUM,10.9,£¥,EC,0,us/cm, , 
6/2/2024,11:00:13,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,6.32,pH,TEM,36.9,¡æ,HUM,10.9,£¥,EC,0,us/cm, , 
6/2/2024,11:00:23,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,6.32,pH,TEM,36.9,¡æ,HUM,10.9,£¥,EC,0,us/cm, , 
6/2/2024,11:00:33,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,6.73,pH,TEM,37.1,¡æ,HUM,1,£¥,EC,0,us/cm, , 
6/2/2024,11:00:43,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,37.3,¡æ,HUM,3.9,£¥,EC,0,us/cm, , 
6/2/2024,11:00:53,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,37.3,¡æ,HUM,3.9,£¥,EC,0,us/cm, , 
6/2/2024,11:01:03,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,36.9,¡æ,HUM,3.8,£¥,EC,0,us/cm, , 
6/2/2024,11:01:13,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,36.5,¡æ,HUM,3.8,£¥,EC,0,us/cm, , 
6/2/2024,11:01:23,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,36.1,¡æ,HUM,4.1,£¥,EC,0,us/cm, , 
6/2/2024,11:01:33,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,36.1,¡æ,HUM,3.9,£¥,EC,0,us/cm, , 
6/2/2024,11:01:43,N,1,mg/kg,P,1,mg/kg,K,3,mg/kg,pH,6.25,pH,TEM,36.1,¡æ,HUM,12.8,£¥,EC,18,us/cm, , 
6/2/2024,11:01:53,N,1,mg/kg,P,1,mg/kg,K,3,mg/kg,pH,6.15,pH,TEM,36.1,¡æ,HUM,12.6,£¥,EC,17,us/cm, , 
6/2/2024,11:02:03,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,36.1,¡æ,HUM,7.2,£¥,EC,0,us/cm, , 
6/2/2024,11:02:13,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,36.1,¡æ,HUM,3.9,£¥,EC,0,us/cm, , 
6/2/2024,11:02:23,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,35.7,¡æ,HUM,4,£¥,EC,0,us/cm, , 
6/2/2024,11:02:33,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,35.7,¡æ,HUM,3.8,£¥,EC,0,us/cm, , 
6/2/2024,11:02:43,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,35.5,¡æ,HUM,3.9,£¥,EC,0,us/cm, , 
6/2/2024,11:02:53,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,35.3,¡æ,HUM,4,£¥,EC,0,us/cm, , 
6/2/2024,11:03:03,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,35.3,¡æ,HUM,3.9,£¥,EC,0,us/cm, , 
6/2/2024,11:03:13,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,35.3,¡æ,HUM,3.9,£¥,EC,0,us/cm, , 
6/2/2024,11:03:23,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,35.3,¡æ,HUM,3.9,£¥,EC,0,us/cm, , 
6/2/2024,11:03:33,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,35.3,¡æ,HUM,4,£¥,EC,0,us/cm, , 
6/2/2024,11:03:43,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,35.3,¡æ,HUM,3.8,£¥,EC,0,us/cm, , 
6/2/2024,11:03:53,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,34.9,¡æ,HUM,3.8,£¥,EC,0,us/cm, , 
6/2/2024,11:04:03,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,34.9,¡æ,HUM,3.8,£¥,EC,0,us/cm, , 
6/2/2024,11:04:13,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,34.9,¡æ,HUM,3.7,£¥,EC,0,us/cm, , 
6/2/2024,11:04:23,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,34.9,¡æ,HUM,3.9,£¥,EC,0,us/cm, , 
6/2/2024,11:04:33,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,34.9,¡æ,HUM,9.5,£¥,EC,0,us/cm, , 
6/2/2024,11:04:43,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,34.9,¡æ,HUM,10.1,£¥,EC,0,us/cm, , 
6/2/2024,11:04:53,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,34.9,¡æ,HUM,5.2,£¥,EC,0,us/cm, , 
6/2/2024,11:05:03,N,4,mg/kg,P,6,mg/kg,K,13,mg/kg,pH,6.45,pH,TEM,34.9,¡æ,HUM,11.3,£¥,EC,67,us/cm, , 
6/2/2024,11:05:13,N,4,mg/kg,P,6,mg/kg,K,13,mg/kg,pH,6.28,pH,TEM,34.9,¡æ,HUM,11.4,£¥,EC,67,us/cm, , 
6/2/2024,11:05:23,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,34.9,¡æ,HUM,4.6,£¥,EC,0,us/cm, , 
6/2/2024,11:05:33,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,34.9,¡æ,HUM,4.2,£¥,EC,0,us/cm, , 
6/2/2024,11:05:43,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,34.9,¡æ,HUM,4.2,£¥,EC,0,us/cm, , 
6/2/2024,11:05:53,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,34.9,¡æ,HUM,4.3,£¥,EC,0,us/cm, , 
6/2/2024,11:06:03,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,34.9,¡æ,HUM,4.2,£¥,EC,0,us/cm, , 
6/2/2024,11:06:13,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,34.9,¡æ,HUM,4.2,£¥,EC,0,us/cm, , 
6/2/2024,11:06:23,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,34.9,¡æ,HUM,4.2,£¥,EC,0,us/cm, , 
6/2/2024,11:06:33,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,35.3,¡æ,HUM,4,£¥,EC,0,us/cm, , 
6/2/2024,11:06:43,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,7,pH,TEM,35.7,¡æ,HUM,4.2,£¥,EC,0,us/cm, , 
6/2/2024,11:06:53,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,0,pH,TEM,0,¡æ,HUM,0,£¥,EC,0,us/cm, , 
6/2/2024,11:07:03,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,0,pH,TEM,0,¡æ,HUM,0,£¥,EC,0,us/cm, , 
6/2/2024,11:07:13,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,0,pH,TEM,0,¡æ,HUM,0,£¥,EC,0,us/cm, , 
6/2/2024,11:07:23,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,0,pH,TEM,0,¡æ,HUM,0,£¥,EC,0,us/cm, , 
6/2/2024,11:07:33,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,0,pH,TEM,0,¡æ,HUM,0,£¥,EC,0,us/cm, , 
6/2/2024,11:07:43,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,0,pH,TEM,0,¡æ,HUM,0,£¥,EC,0,us/cm, , 
6/2/2024,11:07:53,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,0,pH,TEM,0,¡æ,HUM,0,£¥,EC,0,us/cm, , 
6/2/2024,11:08:03,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,0,pH,TEM,0,¡æ,HUM,0,£¥,EC,0,us/cm, , 
6/2/2024,11:08:13,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,0,pH,TEM,0,¡æ,HUM,0,£¥,EC,0,us/cm, , 
6/2/2024,11:08:23,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,0,pH,TEM,0,¡æ,HUM,0,£¥,EC,0,us/cm, , 
6/2/2024,11:08:33,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,0,pH,TEM,0,¡æ,HUM,0,£¥,EC,0,us/cm, , 
6/2/2024,11:08:43,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,0,pH,TEM,0,¡æ,HUM,0,£¥,EC,0,us/cm, , 
6/2/2024,11:08:53,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,0,pH,TEM,0,¡æ,HUM,0,£¥,EC,0,us/cm, , 
6/2/2024,11:09:03,N,0,mg/kg,P,0,mg/kg,K,0,mg/kg,pH,0,pH,TEM,0,¡æ,HUM,0,£¥,EC,0,us/cm, , 
